55.074289 -35.398122 23.09 0.091 21.74 0.036 21.16 0.009 20.83 0.029 19.55 0.069 18.98 0.180  24.8
54.914204 -35.616194 22.93 0.078 21.74 0.047 21.06 0.010 20.64 0.039 19.51 0.066 18.64 0.132  42.2
54.384752 -35.242837 22.76 0.068 21.74 0.010 21.20 0.025 21.02 0.016 19.73 0.079 19.50 0.289  23.5
54.546691 -35.492240 23.16 0.096 21.75 0.018 20.97 0.009 20.69 0.013 19.31 0.058 18.34 0.100  20.8
54.503913 -35.409510 23.52 0.134 21.76 0.018 20.93 0.009 20.63 0.012 19.16 0.053 18.20 0.087   ---
54.618499 -35.472550 23.64 0.149 21.77 0.018 21.14 0.010 20.76 0.014 19.46 0.065 18.60 0.126  18.9
54.444984 -35.656510 23.49 0.131 21.77 0.021 21.02 0.016 20.55 0.019 19.06 0.052 18.47 0.112  15.6
54.518491 -35.469854 23.54 0.137 21.77 0.018 20.98 0.009 20.55 0.012 18.99 0.048 17.89 0.066   ---
54.518491 -35.469854 23.54 0.137 21.77 0.018 20.98 0.009 20.55 0.012 18.99 0.048 17.89 0.066   ---
55.206584 -35.546222 23.47 0.098 21.77 0.022 21.03 0.008 20.61 0.016 19.10 0.050 18.38 0.185  16.6
54.660610 -35.464405 23.31 0.111 21.78 0.018 21.12 0.010 20.79 0.014 19.44 0.064 18.58 0.124  20.8
54.549997 -35.533577 22.83 0.072 21.78 0.018 21.01 0.009 20.84 0.014 19.37 0.061 18.54 0.120  30.9
54.637310 -35.483708 22.90 0.077 21.78 0.018 21.31 0.011 21.00 0.016 19.88 0.087 19.06 0.194  16.5
54.089206 -35.070974 22.45 0.053 21.78 0.029 21.08 0.028 20.88 0.019 19.89 0.098 19.46 0.279  32.0
54.667765 -35.359182 23.14 0.096 21.78 0.008 21.10 0.017 20.71 0.012 19.32 0.059 18.58 0.125  18.8
54.811205 -35.346292 23.10 0.091 21.79 0.013 21.26 0.018 20.88 0.037 19.69 0.076 18.92 0.171  42.4
54.316887 -35.389144 22.72 0.066 21.79 0.010 21.26 0.025 20.99 0.016 20.00 0.095 19.31 0.244  17.2
54.316887 -35.389144 22.72 0.066 21.79 0.010 21.26 0.025 20.99 0.016 20.00 0.095 19.31 0.244  17.2
55.097123 -35.642208 23.11 0.092 21.79 0.047 21.25 0.011 20.86 0.040 19.72 0.077 19.05 0.192  23.4
54.512534 -35.441310 23.21 0.101 21.80 0.018 21.15 0.010 20.90 0.015 19.87 0.086 19.05 0.193  26.7
54.752893 -35.508955 23.03 0.086 21.80 0.013 21.37 0.019 20.99 0.033 19.92 0.089 18.95 0.175  28.7
54.674310 -35.433502 23.81 0.175 21.80 0.018 20.97 0.009 20.49 0.011 18.83 0.043 17.69 0.055  54.0
54.780840 -35.418385 22.92 0.078 21.81 0.013 21.28 0.018 20.97 0.033 19.94 0.091 19.38 0.262  17.1
54.564806 -35.534331 22.87 0.075 21.81 0.018 20.97 0.009 20.77 0.014 19.51 0.067 18.60 0.127  38.3
54.668370 -35.479851 23.54 0.136 21.81 0.018 21.07 0.009 20.65 0.012 18.87 0.044 18.08 0.079  23.0
55.023989 -35.741078 23.20 0.099 21.81 0.047 21.18 0.011 20.83 0.040 19.71 0.076 19.06 0.194  14.9
54.576618 -35.431255 22.81 0.071 21.81 0.018 21.05 0.009 20.96 0.016 19.74 0.078 19.18 0.217  29.5
54.813811 -35.190350 22.79 0.071 21.82 0.010 21.29 0.040 21.05 0.033 19.87 0.129 19.21 0.224  31.8
54.609382 -35.423856 23.93 0.195 21.83 0.018 20.95 0.009 20.59 0.012 18.89 0.045 18.01 0.074  19.6
54.940895 -35.296132 23.29 0.109 21.83 0.037 21.14 0.009 20.67 0.028 19.10 0.052 18.32 0.098  29.3
54.050501 -35.452132 23.55 0.131 21.83 0.018 21.17 0.022 20.86 0.026 19.47 0.066 18.39 0.155   6.7
54.635103 -35.629785 23.30 0.110 21.83 0.032 21.24 0.016 20.86 0.020 19.45 0.064 18.67 0.135  22.6
54.703249 -35.365509 22.98 0.083 21.83 0.013 21.29 0.018 20.96 0.037 19.82 0.083 19.54 0.304  24.0
54.727994 -35.504463 23.00 0.084 21.84 0.013 21.27 0.018 20.88 0.032 19.64 0.073 18.98 0.181  32.2
54.488149 -35.413011 23.04 0.087 21.84 0.022 21.16 0.019 21.00 0.016 19.90 0.089 19.29 0.239  17.4
54.488149 -35.413011 23.04 0.087 21.84 0.022 21.16 0.019 21.00 0.016 19.90 0.089 19.29 0.239  17.4
54.642043 -35.564984 23.02 0.085 21.84 0.018 21.28 0.011 21.04 0.017 19.82 0.083 19.33 0.249  25.8
54.642043 -35.564984 23.02 0.085 21.84 0.018 21.28 0.011 21.04 0.017 19.82 0.083 19.33 0.249  25.8
54.649602 -35.326995 23.26 0.106 21.85 0.009 21.19 0.017 20.92 0.014 19.52 0.068 18.85 0.160  23.2
54.709979 -35.368797 23.38 0.118 21.85 0.013 21.06 0.017 20.66 0.036 19.15 0.053 18.43 0.109  34.0
54.538118 -35.637191 23.20 0.101 21.85 0.032 21.04 0.015 20.65 0.018 19.24 0.056 18.28 0.094  42.3
54.503797 -35.440099 23.01 0.085 21.86 0.018 21.19 0.010 21.01 0.016 19.79 0.081 19.19 0.218  28.3
54.503797 -35.440099 23.01 0.085 21.86 0.018 21.19 0.010 21.01 0.016 19.79 0.081 19.19 0.218  28.3
55.004041 -35.576483 23.59 0.142 21.86 0.046 21.12 0.010 20.69 0.029 19.21 0.055 18.49 0.115  31.5
54.699567 -35.574167 23.29 0.108 21.86 0.018 21.15 0.010 20.71 0.013 19.24 0.056 18.47 0.112  18.2
54.641849 -35.602347 23.16 0.097 21.86 0.032 21.27 0.016 21.00 0.021 20.01 0.095 19.27 0.236  34.1
54.655057 -35.470261 24.09 0.224 21.86 0.018 21.12 0.010 20.71 0.013 19.16 0.053 18.12 0.081  17.3
54.587483 -35.503576 23.00 0.084 21.86 0.018 21.13 0.010 20.84 0.014 19.41 0.062 18.75 0.146  31.2
54.568743 -35.518791 23.01 0.084 21.87 0.018 21.17 0.010 20.92 0.015 19.72 0.077 19.40 0.266  27.3
54.613999 -35.427024 22.83 0.072 21.87 0.018 21.25 0.010 21.00 0.016 19.67 0.075 19.33 0.248  30.5
54.494734 -35.492280 23.25 0.105 21.87 0.022 21.18 0.019 20.83 0.014 19.50 0.067 18.73 0.142  38.6
55.125843 -35.506471 23.22 0.101 21.87 0.022 21.29 0.010 20.84 0.018 19.52 0.066 18.80 0.153  28.3
54.646401 -35.651573 23.06 0.089 21.87 0.032 21.27 0.016 21.00 0.021 20.19 0.108 19.16 0.213  32.0
54.662359 -35.548928 23.03 0.086 21.87 0.018 21.29 0.011 21.08 0.017 19.85 0.084 19.43 0.272  36.7
55.052281 -35.353244 23.04 0.087 21.88 0.037 21.36 0.010 21.12 0.031 19.87 0.086 19.45 0.279   ---
54.686984 -35.625246 23.39 0.120 21.88 0.032 21.17 0.015 20.70 0.018 19.27 0.057 18.77 0.148  24.8
54.498100 -35.607014 23.10 0.092 21.88 0.021 21.18 0.016 20.77 0.020 19.48 0.067 18.95 0.175  36.8
54.524632 -35.588942 22.94 0.079 21.88 0.018 21.25 0.010 21.01 0.016 19.74 0.078 19.16 0.214  36.7
54.659309 -35.510792 23.27 0.107 21.89 0.018 21.25 0.010 20.92 0.015 19.57 0.069 19.02 0.188  14.1
54.537499 -35.637590 22.93 0.079 21.89 0.032 21.21 0.015 20.92 0.020 19.85 0.085 18.96 0.177  69.8
54.677248 -35.694688 23.59 0.143 21.89 0.032 21.15 0.015 20.80 0.019 19.21 0.055 18.41 0.106  23.2
54.523025 -35.238100 22.98 0.082 21.89 0.009 21.35 0.018 21.06 0.016 19.71 0.077 19.43 0.273  26.5
54.647894 -35.424833 23.25 0.105 21.90 0.018 21.09 0.010 20.84 0.014 19.41 0.063 18.51 0.116  17.3
54.579685 -35.357485 23.11 0.093 21.90 0.009 21.27 0.018 21.07 0.016 19.84 0.084 19.40 0.266  28.1
54.715001 -35.602934 23.29 0.109 21.90 0.042 21.14 0.018 20.90 0.039 19.48 0.066 19.28 0.239  71.5
54.569421 -35.493091 23.21 0.101 21.90 0.018 21.18 0.010 20.91 0.015 19.54 0.068 18.82 0.155  29.3
55.293537 -35.582568 23.05 0.068 21.91 0.022 21.37 0.011 21.04 0.020 19.95 0.089 19.45 0.278   ---
54.387660 -35.494749 23.11 0.093 21.91 0.022 21.24 0.019 20.92 0.015 19.64 0.074 18.75 0.145  15.6
54.679835 -35.496967 23.35 0.115 21.91 0.018 21.43 0.012 20.92 0.015 19.70 0.076 19.00 0.183   8.1
54.434153 -35.449247 23.32 0.112 21.91 0.022 21.25 0.019 21.05 0.017 19.99 0.094 19.24 0.228  21.2
54.660975 -35.407447 23.06 0.088 21.91 0.018 21.37 0.011 21.15 0.018 19.82 0.083 19.42 0.272  28.3
54.409897 -35.314001 22.72 0.066 21.92 0.011 21.42 0.025 21.23 0.019 19.91 0.089 19.13 0.207  24.9
54.666007 -35.460438 23.20 0.100 21.92 0.018 21.36 0.011 21.06 0.017 19.74 0.079 19.38 0.259  18.9
54.742242 -35.590220 23.93 0.194 21.92 0.014 21.12 0.018 20.68 0.031 19.08 0.051 18.35 0.101  28.1
55.191525 -35.247660 23.05 0.089 21.92 0.024 21.28 0.010 21.02 0.020 19.60 0.070 19.30 0.243  28.4
54.529424 -35.407928 23.85 0.180 21.93 0.018 21.01 0.009 20.61 0.012 19.03 0.049 17.98 0.072  25.0
54.529424 -35.407928 23.85 0.180 21.93 0.018 21.01 0.009 20.61 0.012 19.03 0.049 17.98 0.072  25.0
54.251396 -35.520581 23.94 0.195 21.93 0.039 21.09 0.025 20.70 0.021 18.93 0.047 18.07 0.077  27.8
54.555853 -35.627191 23.29 0.109 21.93 0.032 21.14 0.015 20.73 0.019 19.45 0.064 19.31 0.244  24.6
54.511844 -35.416036 22.99 0.083 21.93 0.018 21.30 0.011 21.18 0.019 20.02 0.096 18.90 0.167  18.6
54.588919 -35.409955 23.46 0.127 21.93 0.018 21.18 0.010 20.89 0.015 19.36 0.060 19.01 0.186  15.4
54.300196 -35.165290 23.62 0.147 21.93 0.010 21.22 0.080 21.06 0.024 19.55 0.092 19.08 0.196  27.9
54.704332 -35.651387 23.66 0.151 21.93 0.042 21.25 0.019 20.77 0.039 19.54 0.068 18.65 0.133  24.5
54.564917 -35.294925 23.25 0.105 21.94 0.010 21.25 0.017 20.99 0.015 19.76 0.080 18.96 0.178  26.7
54.688203 -35.431404 23.18 0.098 21.94 0.018 21.24 0.010 20.94 0.015 19.73 0.078 19.50 0.291  33.2
54.304686 -35.511437 23.59 0.143 21.94 0.022 21.25 0.019 20.84 0.014 19.33 0.060 18.73 0.142  24.5
54.929565 -35.552864 23.13 0.093 21.94 0.046 21.34 0.011 21.09 0.032 20.01 0.095 19.34 0.252  32.6
54.265312 -35.652887 23.01 0.086 21.95 0.040 21.36 0.037 21.17 0.024 19.90 0.089 19.25 0.231  14.2
54.557943 -35.431188 22.91 0.077 21.95 0.018 21.25 0.010 21.07 0.017 20.20 0.110 19.44 0.276  29.0
53.960332 -35.256689 23.01 0.086 21.96 0.022 21.38 0.034 21.21 0.027 19.90 0.089 19.07 0.197  28.2
54.359410 -35.684909 23.28 0.108 21.96 0.022 21.33 0.017 21.09 0.023 19.69 0.077 19.10 0.201  14.8
54.593448 -35.442465 23.21 0.101 21.96 0.018 21.27 0.011 21.04 0.017 19.64 0.073 18.95 0.176  23.7
54.598213 -35.392375 23.43 0.124 21.97 0.010 21.29 0.018 20.99 0.015 19.36 0.061 18.68 0.137  25.2
54.649095 -35.426101 23.19 0.100 21.97 0.018 21.33 0.011 21.17 0.019 19.91 0.088 19.59 0.317  11.4
55.549629 -35.411935 23.14 0.071 21.97 0.017 21.39 0.014 21.08 0.023 19.77 0.081 18.95 0.319   8.9
54.659504 -35.633466 23.12 0.094 21.97 0.032 21.41 0.016 21.03 0.021 19.81 0.082 19.74 0.362  28.3
54.648534 -35.334894 22.96 0.081 21.98 0.010 21.40 0.018 21.20 0.018 20.00 0.094 19.09 0.200  19.7
54.910098 -35.345146 23.14 0.095 21.98 0.037 21.50 0.011 21.08 0.031 20.19 0.108 19.80 0.383  36.3
54.553252 -35.467956 23.28 0.108 21.98 0.018 21.21 0.010 20.93 0.015 19.43 0.063 19.47 0.283  26.3
54.387133 -35.281064 23.05 0.088 21.98 0.011 21.33 0.025 21.18 0.019 19.84 0.085 19.73 0.358  23.9
55.067861 -35.224388 23.19 0.099 21.99 0.037 21.54 0.012 21.13 0.032 19.96 0.091 19.47 0.283  15.2
54.809240 -35.350985 23.07 0.089 21.99 0.014 21.58 0.020 21.22 0.039 20.34 0.122 19.52 0.298  17.2
54.773411 -35.483190 23.51 0.133 21.99 0.014 21.46 0.019 21.00 0.033 19.84 0.084 18.98 0.181  27.5
54.469373 -35.514462 23.99 0.205 21.99 0.022 21.19 0.019 20.74 0.013 18.81 0.043 18.07 0.078  36.2
54.526207 -35.380053 23.28 0.108 21.99 0.010 21.53 0.019 21.22 0.019 20.20 0.109 19.85 0.402  15.8
54.016148 -35.457345 23.52 0.136 21.99 0.018 21.30 0.023 21.00 0.026 19.67 0.075 18.86 0.241  26.2
54.915641 -35.430996 23.30 0.109 22.00 0.046 21.33 0.011 20.92 0.031 19.80 0.082 19.05 0.192  36.2
54.589373 -35.405714 23.11 0.093 22.00 0.019 21.36 0.011 21.25 0.020 19.91 0.088 19.63 0.329  28.7
54.615699 -35.543417 23.07 0.089 22.00 0.019 21.32 0.011 21.08 0.017 19.82 0.083 19.77 0.374  35.2
54.809956 -35.356930 23.50 0.131 22.00 0.014 21.36 0.019 20.92 0.037 19.63 0.073 18.67 0.136  30.9
54.681559 -35.401112 23.34 0.114 22.00 0.019 21.42 0.012 21.01 0.016 19.79 0.081 19.11 0.203  24.9
55.306632 -35.491304 22.83 0.054 22.00 0.016 21.47 0.033 21.07 0.032 20.15 0.103 20.04 0.481  24.9
54.318621 -35.401676 22.90 0.077 22.01 0.022 21.46 0.020 21.26 0.020 20.25 0.114 19.95 0.440  22.6
54.632784 -35.509115 23.19 0.100 22.01 0.019 21.46 0.012 21.14 0.018 19.79 0.081 18.89 0.166  23.3
54.963124 -35.664828 23.56 0.139 22.01 0.047 21.25 0.011 20.79 0.040 19.42 0.063 18.79 0.152  32.9
54.247895 -35.033975 22.97 0.083 22.01 0.018 21.51 0.062 21.22 0.029 20.12 0.116 19.87 0.408  22.5
54.611009 -35.426062 23.91 0.191 22.01 0.019 21.23 0.010 20.98 0.016 19.41 0.062 18.89 0.166  24.6
54.779148 -35.590043 23.68 0.155 22.02 0.014 21.27 0.018 20.86 0.032 19.46 0.065 18.54 0.120   8.7
54.465807 -35.526625 23.43 0.124 22.02 0.022 21.47 0.020 21.27 0.020 19.56 0.070 19.24 0.229  18.4
54.548590 -35.657309 23.16 0.097 22.02 0.032 21.34 0.016 21.08 0.022 19.74 0.078 19.22 0.226  31.1
54.185130 -35.406632 23.28 0.108 22.02 0.039 21.33 0.026 20.99 0.023 19.56 0.070 18.72 0.141  17.1
54.801895 -35.351627 23.72 0.160 22.02 0.014 21.31 0.018 20.92 0.037 19.51 0.067 19.04 0.190  50.6
54.573587 -35.474062 23.06 0.089 22.03 0.019 21.27 0.011 20.97 0.016 19.44 0.064 18.63 0.130  33.0
54.723042 -35.444256 23.67 0.154 22.03 0.014 21.25 0.018 20.86 0.032 19.25 0.056 18.27 0.093  34.5
54.633904 -35.415175 23.50 0.131 22.03 0.019 21.29 0.011 20.97 0.016 19.59 0.071 18.79 0.152  18.9
54.666857 -35.489022 23.30 0.109 22.04 0.019 21.38 0.011 21.04 0.017 19.49 0.066 18.85 0.160  28.6
54.655516 -35.262319 23.08 0.090 22.04 0.010 21.52 0.019 21.29 0.020 20.41 0.128 19.87 0.408  28.1
54.539717 -35.456149 22.99 0.083 22.04 0.019 21.47 0.012 21.31 0.021 20.16 0.106 19.64 0.331  26.1
54.633247 -35.247896 23.40 0.120 22.04 0.010 21.35 0.018 21.08 0.017 19.67 0.074 19.26 0.234  26.8
55.265883 -35.442781 23.20 0.077 22.05 0.022 21.43 0.011 21.14 0.022 19.93 0.088 20.36 0.646  18.8
54.639042 -35.541370 24.36 0.287 22.05 0.019 21.20 0.010 20.83 0.014 19.13 0.052 18.24 0.091  20.4
55.047487 -35.324791 23.43 0.124 22.05 0.037 21.55 0.012 21.30 0.033 19.99 0.094 19.72 0.358  17.0
54.517971 -35.463029 23.09 0.091 22.05 0.019 21.41 0.012 21.09 0.017 19.78 0.081 19.06 0.194  25.5
55.557091 -35.378057 23.32 0.082 22.05 0.016 21.48 0.017 21.24 0.032 19.93 0.091 18.82 0.285  16.0
54.660112 -35.518203 23.78 0.169 22.06 0.019 21.38 0.011 20.94 0.016 19.29 0.058 18.51 0.117  19.8
55.274567 -35.443873 23.13 0.072 22.06 0.023 21.45 0.012 21.15 0.022 19.93 0.088 19.56 0.307  11.1
54.151226 -35.366296 23.39 0.119 22.06 0.030 21.43 0.038 21.08 0.026 19.92 0.090 19.01 0.185  26.1
54.567005 -35.469368 23.10 0.092 22.06 0.019 21.42 0.012 21.27 0.020 19.55 0.068 19.16 0.213  62.5
54.812861 -35.542950 23.86 0.183 22.06 0.014 21.31 0.018 20.93 0.032 19.50 0.066 18.49 0.115  16.6
54.696160 -35.550930 24.15 0.237 22.06 0.019 21.26 0.011 20.92 0.015 19.39 0.062 18.47 0.113  28.0
54.125315 -35.003818 24.21 0.202 22.07 0.017 21.28 0.061 20.94 0.027 19.96 0.108 18.63 0.130  28.5
55.307035 -35.304821 23.19 0.078 22.07 0.028 21.60 0.029 21.23 0.028 20.05 0.097 19.12 0.208  10.5
54.685046 -35.501809 23.31 0.110 22.08 0.019 21.58 0.013 21.19 0.019 20.17 0.106 19.48 0.286  29.4
54.585872 -35.436373 23.54 0.137 22.08 0.019 21.38 0.011 21.13 0.018 19.63 0.073 18.91 0.169  28.4
54.782383 -35.532409 23.27 0.107 22.08 0.015 21.51 0.019 21.27 0.035 20.32 0.120 19.52 0.297  23.6
54.289516 -35.562587 23.65 0.150 22.08 0.039 21.46 0.026 21.06 0.024 19.69 0.077 18.82 0.155   3.4
54.457649 -35.472893 22.83 0.072 22.08 0.023 21.51 0.020 21.26 0.020 20.19 0.109 19.40 0.265  15.7
54.457649 -35.472893 22.83 0.072 22.08 0.023 21.51 0.020 21.26 0.020 20.19 0.109 19.40 0.265  15.7
54.334164 -35.384814 22.94 0.080 22.08 0.012 21.57 0.026 21.33 0.021 20.25 0.115 19.72 0.355  28.4
54.628948 -35.532472 23.21 0.101 22.09 0.019 21.53 0.013 21.27 0.020 20.10 0.101 20.12 0.516  34.7
54.531757 -35.347107 23.32 0.112 22.09 0.011 21.52 0.019 21.30 0.020 20.15 0.105 19.06 0.194  13.4
54.415414 -35.373838 23.71 0.159 22.09 0.012 21.42 0.025 21.02 0.016 19.71 0.078 18.91 0.169  11.4
54.037966 -35.428795 23.22 0.103 22.09 0.020 21.39 0.023 21.13 0.027 19.55 0.070 18.90 0.168  23.3
54.649642 -35.437851 23.88 0.185 22.09 0.019 21.29 0.011 20.89 0.015 19.17 0.053 18.43 0.108  34.1
54.643036 -35.566290 23.85 0.180 22.09 0.019 21.41 0.012 21.06 0.017 19.77 0.080 19.00 0.184  31.7
54.697615 -35.630539 23.31 0.111 22.10 0.032 21.43 0.016 21.14 0.023 19.96 0.092 19.71 0.354  38.6
54.360849 -35.457134 23.11 0.093 22.10 0.023 21.55 0.021 21.32 0.021 20.01 0.096 19.85 0.403  18.1
54.509079 -35.649790 23.37 0.118 22.10 0.032 21.36 0.016 20.97 0.021 19.65 0.073 18.83 0.156  35.8
54.664241 -35.428249 23.92 0.193 22.10 0.019 21.28 0.011 20.97 0.016 19.40 0.062 18.59 0.126  20.0
54.661473 -35.428513 23.90 0.188 22.10 0.019 21.22 0.010 20.93 0.015 19.21 0.055 18.66 0.133  33.8
54.665616 -35.249125 23.53 0.136 22.10 0.011 21.34 0.018 20.99 0.015 19.46 0.065 18.81 0.154  30.3
54.534027 -35.510001 23.95 0.199 22.10 0.019 21.26 0.011 20.91 0.015 19.25 0.056 18.09 0.079  44.1
54.852270 -35.342773 23.35 0.115 22.11 0.015 21.62 0.020 21.19 0.039 20.05 0.098 19.37 0.257  17.7
54.532180 -35.366435 24.17 0.242 22.11 0.011 21.32 0.018 20.93 0.015 19.29 0.058 18.43 0.108   4.7
54.584401 -35.338582 23.31 0.111 22.11 0.011 21.56 0.019 21.31 0.020 20.07 0.099 19.77 0.374  21.8
54.547671 -35.491664 23.76 0.166 22.12 0.019 21.28 0.011 20.93 0.015 19.20 0.054 18.54 0.120  29.2
54.538135 -35.484975 24.31 0.275 22.12 0.019 21.33 0.011 20.90 0.015 19.13 0.052 18.37 0.102  32.0
54.589815 -35.437696 23.67 0.154 22.12 0.019 21.41 0.012 21.22 0.019 19.80 0.081 19.51 0.296  23.5
54.351086 -35.382594 23.19 0.100 22.12 0.013 21.55 0.026 21.29 0.020 20.10 0.102 19.61 0.321  14.3
54.737687 -35.535541 23.63 0.148 22.12 0.015 21.33 0.019 21.03 0.033 19.67 0.074 18.84 0.160  29.4
54.513066 -35.473879 23.75 0.166 22.12 0.019 21.26 0.011 20.81 0.014 19.17 0.053 18.22 0.089  42.4
54.837195 -35.654334 23.43 0.123 22.12 0.042 21.46 0.020 21.03 0.040 19.82 0.083 18.77 0.149  32.0
54.954833 -35.818188 23.23 0.102 22.13 0.020 21.45 0.013 21.14 0.033 20.02 0.095 19.29 0.241  33.9
54.312927 -35.522650 23.30 0.110 22.13 0.023 21.54 0.021 21.29 0.020 19.94 0.091 18.97 0.178  32.8
54.707603 -35.580412 23.59 0.143 22.13 0.015 21.49 0.019 21.12 0.034 20.24 0.113 19.16 0.213  33.0
54.641132 -35.422657 22.96 0.081 22.13 0.019 21.50 0.012 21.33 0.021 19.83 0.083 18.71 0.141  27.3
54.299565 -35.205027 23.03 0.086 22.13 0.030 21.54 0.038 21.40 0.030 20.26 0.116 19.85 0.400   ---
54.597623 -35.513449 23.08 0.090 22.13 0.019 21.51 0.012 21.23 0.020 20.10 0.101 19.98 0.456  27.3
54.540612 -35.402519 23.31 0.111 22.13 0.019 21.52 0.013 21.33 0.021 19.78 0.081 19.42 0.272  21.3
54.577298 -35.469067 23.82 0.175 22.14 0.019 21.27 0.011 20.96 0.016 19.57 0.070 18.64 0.132  28.9
54.638633 -35.679471 23.33 0.113 22.14 0.032 21.54 0.017 21.24 0.024 20.16 0.106 19.50 0.292  23.0
54.756289 -35.441736 23.55 0.138 22.14 0.015 21.56 0.020 21.24 0.035 20.47 0.134 19.41 0.268  36.9
55.054019 -35.450961 23.48 0.129 22.14 0.046 21.64 0.013 21.33 0.035 20.22 0.110 19.81 0.388   9.0
54.248287 -35.494248 24.46 0.313 22.14 0.039 21.29 0.026 20.87 0.022 19.30 0.059 18.25 0.091  34.1
54.417218 -35.539257 23.26 0.107 22.14 0.023 21.49 0.020 21.32 0.021 20.25 0.114 20.32 0.619  39.3
54.417218 -35.539257 23.26 0.107 22.14 0.023 21.49 0.020 21.32 0.021 20.25 0.114 20.32 0.619  39.3
54.900176 -35.253628 23.52 0.134 22.14 0.037 21.35 0.010 20.96 0.030 19.64 0.073 18.89 0.166  40.4
54.791909 -35.401209 23.48 0.129 22.15 0.015 21.58 0.020 21.13 0.034 20.18 0.107 19.59 0.316  25.7
54.705545 -35.383028 23.24 0.104 22.15 0.015 21.57 0.020 21.22 0.039 20.05 0.098 19.48 0.286  30.2
54.645020 -35.481652 23.49 0.131 22.15 0.019 21.55 0.013 21.06 0.017 19.58 0.070 19.05 0.192  62.1
54.731488 -35.447860 23.43 0.123 22.15 0.015 21.44 0.019 21.18 0.034 20.12 0.102 19.39 0.265  20.4
54.555405 -35.528442 23.33 0.113 22.15 0.019 21.46 0.012 21.26 0.020 20.01 0.095 20.38 0.657  35.0
54.025813 -35.459122 23.41 0.116 22.16 0.019 21.58 0.023 21.39 0.029 20.12 0.104 19.37 0.259  22.3
54.964169 -35.415264 23.37 0.117 22.16 0.046 21.56 0.013 21.17 0.033 20.28 0.116 19.41 0.268  28.3
54.669930 -35.492849 23.31 0.111 22.16 0.019 21.57 0.013 21.27 0.020 19.94 0.090 19.65 0.336  30.1
54.662590 -35.460518 23.66 0.152 22.16 0.019 21.40 0.011 21.06 0.017 19.55 0.069 18.67 0.136  53.9
54.539133 -35.516736 23.14 0.095 22.16 0.019 21.53 0.013 21.34 0.022 20.43 0.130 19.54 0.303  29.7
54.569778 -35.465661 23.06 0.089 22.16 0.019 21.54 0.013 21.35 0.022 20.01 0.095 19.81 0.389  28.9
54.049228 -34.947016 23.26 0.087 22.17 0.011 21.56 0.050 21.36 0.021 20.25 0.137 19.86 0.597  32.2
54.646900 -35.427541 23.71 0.160 22.17 0.019 21.38 0.011 21.15 0.018 19.81 0.082 18.93 0.172  27.6
54.715268 -35.459661 23.29 0.109 22.18 0.015 21.56 0.020 21.27 0.035 20.16 0.105 19.59 0.317  32.5
54.706003 -35.485437 23.34 0.113 22.18 0.015 21.66 0.020 21.28 0.035 20.12 0.103 19.45 0.277  26.2
54.216982 -35.546053 23.49 0.130 22.19 0.039 21.52 0.027 21.23 0.026 19.84 0.085 19.20 0.221  19.7
54.639117 -35.329768 23.69 0.157 22.19 0.012 21.48 0.018 21.11 0.017 19.73 0.078 18.93 0.173  31.1
54.617838 -35.652983 23.36 0.116 22.19 0.033 21.51 0.017 21.15 0.023 19.88 0.087 19.43 0.272  38.3
54.555399 -35.364614 24.02 0.211 22.19 0.012 21.42 0.018 21.03 0.016 19.39 0.062 18.65 0.133   3.5
54.379296 -35.481043 23.85 0.180 22.19 0.023 21.43 0.020 21.04 0.016 19.63 0.073 18.90 0.166  33.2
54.379296 -35.481043 23.85 0.180 22.19 0.023 21.43 0.020 21.04 0.016 19.63 0.073 18.90 0.166  33.2
54.258207 -35.191951 22.89 0.077 22.19 0.019 21.53 0.062 21.48 0.033 19.97 0.106 19.72 0.355  34.9
54.690877 -35.574094 22.64 0.060 22.20 0.020 21.05 0.009 20.62 0.012 18.92 0.046 17.42 0.043  92.1
54.563653 -35.425062 23.34 0.114 22.20 0.020 21.52 0.012 21.37 0.022 20.27 0.115 19.34 0.253  18.4
54.613674 -35.568951 23.53 0.135 22.20 0.020 21.43 0.012 21.10 0.018 19.76 0.079 18.88 0.165  26.1
54.683290 -35.473444 23.46 0.127 22.20 0.020 21.69 0.014 21.22 0.020 20.27 0.116 19.38 0.261  54.4
54.665686 -35.589664 23.77 0.168 22.20 0.020 21.56 0.013 21.22 0.019 19.97 0.092 19.15 0.212  34.6
54.676743 -35.482784 24.00 0.207 22.20 0.020 21.64 0.014 21.26 0.020 19.98 0.093 19.29 0.240  20.9
54.705585 -35.556746 23.98 0.203 22.20 0.016 21.36 0.019 20.82 0.032 19.24 0.056 18.11 0.080  36.1
54.362865 -35.590626 23.24 0.104 22.21 0.023 21.70 0.022 21.41 0.023 20.35 0.123 19.47 0.283  34.7
54.697254 -35.413937 23.72 0.161 22.21 0.020 21.38 0.011 21.04 0.017 19.51 0.067 18.57 0.123  34.2
54.513240 -35.368793 23.63 0.148 22.23 0.012 21.63 0.019 21.40 0.022 20.35 0.122 19.07 0.197  23.8
54.574603 -35.483720 23.90 0.189 22.24 0.020 21.41 0.012 21.07 0.017 19.48 0.065 18.67 0.135  36.5
54.613274 -35.466384 23.63 0.148 22.24 0.020 21.60 0.013 21.38 0.022 19.97 0.092 19.00 0.185  15.2
54.916016 -35.531558 23.47 0.128 22.24 0.046 21.58 0.013 21.12 0.032 19.66 0.075 19.15 0.212  30.8
